cohort,set,gene,measured,clean_member,exclusion_set
GSE17538,ferroptosis,TERT,True,True,OX6_fixed
GSE17538,ferroptosis,TET2,True,True,OX6_fixed
GSE17538,ferroptosis,TF,True,True,OX6_fixed
GSE17538,ferroptosis,TFAM,True,True,OX6_fixed
GSE17538,ferroptosis,TFAP2A,True,True,OX6_fixed
GSE17538,ferroptosis,TFAP2C,True,True,OX6_fixed
GSE17538,ferroptosis,TFEB,True,True,OX6_fixed
GSE17538,ferroptosis,TFR1,False,False,OX6_fixed
GSE17538,ferroptosis,TFR2,True,True,OX6_fixed
GSE17538,ferroptosis,TFRC,True,True,OX6_fixed
GSE17538,ferroptosis,TGFB1,True,True,OX6_fixed
GSE17538,ferroptosis,TGFB2,True,True,OX6_fixed
GSE17538,ferroptosis,TGFBR1,True,True,OX6_fixed
GSE17538,ferroptosis,TIGAR,True,True,OX6_fixed
GSE17538,ferroptosis,TILRLS,False,False,OX6_fixed
GSE17538,ferroptosis,TIMM9,True,True,OX6_fixed
GSE17538,ferroptosis,TIMP1,True,True,OX6_fixed
GSE17538,ferroptosis,TLR3,True,True,OX6_fixed
GSE17538,ferroptosis,TLR4,True,True,OX6_fixed
GSE17538,ferroptosis,TMBIM4,True,True,OX6_fixed
GSE17538,ferroptosis,TMCO1,True,True,OX6_fixed
GSE17538,ferroptosis,TMEM147,True,True,OX6_fixed
GSE17538,ferroptosis,TMEM161B-DT,False,False,OX6_fixed
GSE17538,ferroptosis,TMEM164,True,True,OX6_fixed
GSE17538,ferroptosis,TMEM39B,True,True,OX6_fixed
GSE17538,ferroptosis,TMEM43,True,True,OX6_fixed
GSE17538,ferroptosis,TMEM44-AS1,True,True,OX6_fixed
GSE17538,ferroptosis,TMSB4X,True,True,OX6_fixed
GSE17538,ferroptosis,TMSB4Y,True,True,OX6_fixed
GSE17538,ferroptosis,TNF,True,True,OX6_fixed
GSE17538,ferroptosis,TNFAIP1,True,True,OX6_fixed
GSE17538,ferroptosis,TNFAIP3,True,True,OX6_fixed
GSE17538,ferroptosis,TNFAIP8L2,True,True,OX6_fixed
GSE17538,ferroptosis,TNFSF11,True,True,OX6_fixed
GSE17538,ferroptosis,TNFSF9,True,True,OX6_fixed
GSE17538,ferroptosis,TOR2A,True,True,OX6_fixed
GSE17538,ferroptosis,TP53,True,True,OX6_fixed
GSE17538,ferroptosis,TP63,True,True,OX6_fixed
GSE17538,ferroptosis,TPT1-AS1,True,True,OX6_fixed
GSE17538,ferroptosis,TRAPPC1,True,True,OX6_fixed
GSE17538,ferroptosis,TREM1,True,True,OX6_fixed
GSE17538,ferroptosis,TRIB2,True,True,OX6_fixed
GSE17538,ferroptosis,TRIB3,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM11,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM16,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM21,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM22,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM26,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM28,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM3,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM33,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM34,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM44,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM46,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM47,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM59,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM6,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM7,True,True,OX6_fixed
GSE17538,ferroptosis,TRIM72,True,True,OX6_fixed
GSE17538,ferroptosis,TRPA1,True,True,OX6_fixed
GSE17538,ferroptosis,TRPM2,True,True,OX6_fixed
GSE17538,ferroptosis,TRPM7,True,True,OX6_fixed
GSE17538,ferroptosis,TRPML1,False,False,OX6_fixed
GSE17538,ferroptosis,TRPV1,True,True,OX6_fixed
GSE17538,ferroptosis,TSC1,True,True,OX6_fixed
GSE17538,ferroptosis,TSC22D3,True,True,OX6_fixed
GSE17538,ferroptosis,TSPO,True,True,OX6_fixed
GSE17538,ferroptosis,TTPA,True,True,OX6_fixed
GSE17538,ferroptosis,TUBE1,True,True,OX6_fixed
GSE17538,ferroptosis,TUG1,True,True,OX6_fixed
GSE17538,ferroptosis,TULP1,True,True,OX6_fixed
GSE17538,ferroptosis,TXN,True,True,OX6_fixed
GSE17538,ferroptosis,TXNDC12,True,True,OX6_fixed
GSE17538,ferroptosis,TXNIP,True,True,OX6_fixed
GSE17538,ferroptosis,TXNRD1,True,True,OX6_fixed
GSE17538,ferroptosis,TXNRD3,True,True,OX6_fixed
GSE17538,ferroptosis,TYMS,True,True,OX6_fixed
GSE17538,ferroptosis,TYRO3,True,True,OX6_fixed
GSE17538,ferroptosis,UBC,True,True,OX6_fixed
GSE17538,ferroptosis,UBE2L3,True,True,OX6_fixed
GSE17538,ferroptosis,UBE2T,True,True,OX6_fixed
GSE17538,ferroptosis,UBIAD1,True,True,OX6_fixed
GSE17538,ferroptosis,UBR5,True,True,OX6_fixed
GSE17538,ferroptosis,UCA1,True,True,OX6_fixed
GSE17538,ferroptosis,UCHL3,True,True,OX6_fixed
GSE17538,ferroptosis,UCKL1,True,True,OX6_fixed
GSE17538,ferroptosis,UFL1,True,True,OX6_fixed
GSE17538,ferroptosis,UHRF1,True,True,OX6_fixed
GSE17538,ferroptosis,ULK1,True,True,OX6_fixed
GSE17538,ferroptosis,ULK2,True,True,OX6_fixed
GSE17538,ferroptosis,UMPS,True,True,OX6_fixed
GSE17538,ferroptosis,USF1,True,True,OX6_fixed
GSE17538,ferroptosis,USF2,True,True,OX6_fixed
GSE17538,ferroptosis,USP11,True,True,OX6_fixed
GSE17538,ferroptosis,USP13,True,True,OX6_fixed
GSE17538,ferroptosis,USP14,True,True,OX6_fixed
GSE17538,ferroptosis,USP18,True,True,OX6_fixed
GSE17538,ferroptosis,USP2,True,True,OX6_fixed
GSE17538,ferroptosis,USP20,True,True,OX6_fixed
GSE17538,ferroptosis,USP22,True,True,OX6_fixed
GSE17538,ferroptosis,USP24,True,True,OX6_fixed
GSE17538,ferroptosis,USP3,True,True,OX6_fixed
GSE17538,ferroptosis,USP35,True,True,OX6_fixed
GSE17538,ferroptosis,USP38,True,True,OX6_fixed
GSE17538,ferroptosis,USP48,True,True,OX6_fixed
GSE17538,ferroptosis,USP5,True,True,OX6_fixed
GSE17538,ferroptosis,USP7,True,True,OX6_fixed
GSE17538,ferroptosis,USP8,True,True,OX6_fixed
GSE17538,ferroptosis,UTP11,True,True,OX6_fixed
GSE17538,ferroptosis,Uc.339,False,False,OX6_fixed
GSE17538,ferroptosis,VAMP2,True,True,OX6_fixed
GSE17538,ferroptosis,VAMP8,True,True,OX6_fixed
GSE17538,ferroptosis,VCP,True,True,OX6_fixed
GSE17538,ferroptosis,VDAC1,True,True,OX6_fixed
GSE17538,ferroptosis,VDAC2,True,True,OX6_fixed
GSE17538,ferroptosis,VDR,True,True,OX6_fixed
GSE17538,ferroptosis,VEGFA,True,True,OX6_fixed
GSE17538,ferroptosis,VIRMA,False,False,OX6_fixed
GSE17538,ferroptosis,VKORC1L1,True,True,OX6_fixed
GSE17538,ferroptosis,VLDLR,True,True,OX6_fixed
GSE17538,ferroptosis,WBP2,True,True,OX6_fixed
GSE17538,ferroptosis,WDR45,True,True,OX6_fixed
GSE17538,ferroptosis,WIPI1,True,True,OX6_fixed
GSE17538,ferroptosis,WIPI2,True,True,OX6_fixed
GSE17538,ferroptosis,WNT5A,True,True,OX6_fixed
GSE17538,ferroptosis,WTAP,True,True,OX6_fixed
GSE17538,ferroptosis,WWP2,True,True,OX6_fixed
GSE17538,ferroptosis,WWTR1,True,True,OX6_fixed
GSE17538,ferroptosis,XBP1,True,True,OX6_fixed
GSE17538,ferroptosis,XIST,True,True,OX6_fixed
GSE17538,ferroptosis,YAP1,True,True,OX6_fixed
GSE17538,ferroptosis,YEATS4,True,True,OX6_fixed
GSE17538,ferroptosis,YTHDC1,True,True,OX6_fixed
GSE17538,ferroptosis,YTHDC2,True,True,OX6_fixed
GSE17538,ferroptosis,YTHDF1,True,True,OX6_fixed
GSE17538,ferroptosis,YTHDF2,True,True,OX6_fixed
GSE17538,ferroptosis,YWHAE,True,True,OX6_fixed
GSE17538,ferroptosis,YY1,True,True,OX6_fixed
GSE17538,ferroptosis,YY1AP1,True,True,OX6_fixed
GSE17538,ferroptosis,YY2,True,True,OX6_fixed
GSE17538,ferroptosis,ZBTB48,True,True,OX6_fixed
GSE17538,ferroptosis,ZBTB7A,True,True,OX6_fixed
GSE17538,ferroptosis,ZC3H13,True,True,OX6_fixed
GSE17538,ferroptosis,ZDHHC16,True,True,OX6_fixed
GSE17538,ferroptosis,ZDHHC7,True,True,OX6_fixed
GSE17538,ferroptosis,ZDHHC8,True,True,OX6_fixed
GSE17538,ferroptosis,ZEB1,True,True,OX6_fixed
GSE17538,ferroptosis,ZEB1-AS1,True,True,OX6_fixed
GSE17538,ferroptosis,ZFAS1,True,True,OX6_fixed
GSE17538,ferroptosis,ZFP36,True,True,OX6_fixed
GSE17538,ferroptosis,ZFP69B,True,True,OX6_fixed
GSE17538,ferroptosis,ZMYND8,True,True,OX6_fixed
GSE17538,ferroptosis,ZNF384,True,True,OX6_fixed
GSE17538,ferroptosis,ZNF419,True,True,OX6_fixed
GSE17538,ferroptosis,ZNF488,True,True,OX6_fixed
GSE17538,ferroptosis,ZNF8,True,True,OX6_fixed
GSE17538,ferroptosis,ZRANB1,True,True,OX6_fixed
GSE17538,ferroptosis,ZSCAN25,True,True,OX6_fixed
GSE17538,ferroptosis,circ-BGN,False,False,OX6_fixed
GSE17538,ferroptosis,circ-Carm1,False,False,OX6_fixed
GSE17538,ferroptosis,circ-ITCH,False,False,OX6_fixed
GSE17538,ferroptosis,circ-STC2,False,False,OX6_fixed
GSE17538,ferroptosis,circ-TTBK2,False,False,OX6_fixed
GSE17538,ferroptosis,circ-calm,False,False,OX6_fixed
GSE17538,ferroptosis,circ0097009,False,False,OX6_fixed
GSE17538,ferroptosis,circACAP2,False,False,OX6_fixed
GSE17538,ferroptosis,circAFF1,False,False,OX6_fixed
GSE17538,ferroptosis,circBBS2,False,False,OX6_fixed
GSE17538,ferroptosis,circBLNK,False,False,OX6_fixed
GSE17538,ferroptosis,circCDR1as,False,False,OX6_fixed
GSE17538,ferroptosis,circCMTM3,False,False,OX6_fixed
GSE17538,ferroptosis,circDTL,False,False,OX6_fixed
GSE17538,ferroptosis,circDUSP22,False,False,OX6_fixed
GSE17538,ferroptosis,circEPSTI1,False,False,OX6_fixed
GSE17538,ferroptosis,circFOXP1,False,False,OX6_fixed
GSE17538,ferroptosis,circGFRA1,False,False,OX6_fixed
GSE17538,ferroptosis,circKIF4A,False,False,OX6_fixed
GSE17538,ferroptosis,circLMO1,False,False,OX6_fixed
GSE17538,ferroptosis,circPDE3B,False,False,OX6_fixed
GSE17538,ferroptosis,circPDSS1,False,False,OX6_fixed
GSE17538,ferroptosis,circPIAS1,False,False,OX6_fixed
GSE17538,ferroptosis,circPOLA2,False,False,OX6_fixed
GSE17538,ferroptosis,circPSEN1,False,False,OX6_fixed
GSE17538,ferroptosis,circRHBG,False,False,OX6_fixed
GSE17538,ferroptosis,circRHOT1,False,False,OX6_fixed
GSE17538,ferroptosis,circRNA1615,False,False,OX6_fixed
GSE17538,ferroptosis,circRNA_101093,False,False,OX6_fixed
GSE17538,ferroptosis,circRNF10,False,False,OX6_fixed
GSE17538,ferroptosis,circRPPH1,False,False,OX6_fixed
GSE17538,ferroptosis,circSAV1,False,False,OX6_fixed
GSE17538,ferroptosis,circSEPT9,False,False,OX6_fixed
GSE17538,ferroptosis,circSLC8A1,False,False,OX6_fixed
GSE17538,ferroptosis,circSTIL,False,False,OX6_fixed
GSE17538,ferroptosis,circSlC8A1,False,False,OX6_fixed
GSE17538,ferroptosis,circUBE2I,False,False,OX6_fixed
GSE17538,ferroptosis,circUQCRC2,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0000140,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0007142,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0008927,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0067934,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0070440,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0072464,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0075829,False,False,OX6_fixed
GSE17538,ferroptosis,circ_0088494,False,False,OX6_fixed
GSE17538,ferroptosis,circ_UTRN,False,False,OX6_fixed
GSE17538,ferroptosis,circ_WASF2,False,False,OX6_fixed
GSE17538,ferroptosis,hsa_circ_0008367,False,False,OX6_fixed
GSE17538,ferroptosis,hsa_circ_0050900,False,False,OX6_fixed
GSE17538,ferroptosis,hsa_circ_0057105,False,False,OX6_fixed
GSE17538,ferroptosis,hsa_circ_0136959,False,False,OX6_fixed
GSE17538,ferroptosis,lnc-MRGPRF-6:1,False,False,OX6_fixed
GSE17538,ferroptosis,lncAABR07025387.1,False,False,OX6_fixed
GSE17538,ferroptosis,lncRNA AABR07017145.1,False,False,OX6_fixed
GSE17538,ferroptosis,lncRNA93358,False,False,OX6_fixed
GSE17538,ferroptosis,miR-129-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-153-3p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-182-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-194-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-19b-3p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-26a-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-378a-3p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-509-3p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-7-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-9-3p,False,False,OX6_fixed
GSE17538,ferroptosis,miR-9-5p,False,False,OX6_fixed
GSE17538,ferroptosis,miR21,False,False,OX6_fixed
GSE17538,ferroptosis,miR6315,False,False,OX6_fixed
GSE17538,ferroptosis,mmu_circRNA_0000309,False,False,OX6_fixed
GSE17538,ferroptosis,tRF3-IleAAT,False,False,OX6_fixed
GSE17538,ferroptosis,tsRNA-5008a,False,False,OX6_fixed
GSE17538,apoptosis,ACTB,True,True,OX6_fixed
GSE17538,apoptosis,ACTG1,True,True,OX6_fixed
GSE17538,apoptosis,AIFM1,True,False,OX6_fixed
GSE17538,apoptosis,AKT1,True,True,OX6_fixed
GSE17538,apoptosis,AKT2,True,True,OX6_fixed
GSE17538,apoptosis,AKT3,True,True,OX6_fixed
GSE17538,apoptosis,APAF1,True,True,OX6_fixed
GSE17538,apoptosis,ATF4,True,True,OX6_fixed
GSE17538,apoptosis,ATM,True,True,OX6_fixed
GSE17538,apoptosis,BAD,True,True,OX6_fixed
GSE17538,apoptosis,BAK1,True,True,OX6_fixed
GSE17538,apoptosis,BAX,True,True,OX6_fixed
GSE17538,apoptosis,BBC3,True,True,OX6_fixed
GSE17538,apoptosis,BCL2,True,True,OX6_fixed
GSE17538,apoptosis,BCL2A1,True,True,OX6_fixed
GSE17538,apoptosis,BCL2L1,True,True,OX6_fixed
GSE17538,apoptosis,BCL2L11,True,True,OX6_fixed
GSE17538,apoptosis,BID,True,True,OX6_fixed
GSE17538,apoptosis,BIRC2,True,True,OX6_fixed
GSE17538,apoptosis,BIRC3,True,True,OX6_fixed
GSE17538,apoptosis,BIRC5,True,True,OX6_fixed
GSE17538,apoptosis,CAPN1,True,True,OX6_fixed
GSE17538,apoptosis,CAPN2,True,True,OX6_fixed
GSE17538,apoptosis,CASP10,True,True,OX6_fixed
GSE17538,apoptosis,CASP12,True,True,OX6_fixed
GSE17538,apoptosis,CASP2,True,True,OX6_fixed
GSE17538,apoptosis,CASP3,True,True,OX6_fixed
GSE17538,apoptosis,CASP6,True,True,OX6_fixed
GSE17538,apoptosis,CASP7,True,True,OX6_fixed
GSE17538,apoptosis,CASP8,True,True,OX6_fixed
GSE17538,apoptosis,CASP9,True,True,OX6_fixed
GSE17538,apoptosis,CFLAR,True,True,OX6_fixed
GSE17538,apoptosis,CHUK,True,True,OX6_fixed
GSE17538,apoptosis,CSF2RB,True,True,OX6_fixed
GSE17538,apoptosis,CTSB,True,True,OX6_fixed
GSE17538,apoptosis,CTSC,True,True,OX6_fixed
GSE17538,apoptosis,CTSD,True,True,OX6_fixed
GSE17538,apoptosis,CTSF,True,True,OX6_fixed
GSE17538,apoptosis,CTSH,True,True,OX6_fixed
GSE17538,apoptosis,CTSK,True,True,OX6_fixed
GSE17538,apoptosis,CTSL,True,True,OX6_fixed
GSE17538,apoptosis,CTSO,True,True,OX6_fixed
GSE17538,apoptosis,CTSS,True,True,OX6_fixed
GSE17538,apoptosis,CTSV,True,True,OX6_fixed
GSE17538,apoptosis,CTSW,True,True,OX6_fixed
GSE17538,apoptosis,CTSZ,True,True,OX6_fixed
GSE17538,apoptosis,CYCS,True,True,OX6_fixed
GSE17538,apoptosis,DAB2IP,True,True,OX6_fixed
GSE17538,apoptosis,DAXX,True,True,OX6_fixed
GSE17538,apoptosis,DDIT3,True,True,OX6_fixed
GSE17538,apoptosis,DFFA,True,True,OX6_fixed
GSE17538,apoptosis,DFFB,True,True,OX6_fixed
GSE17538,apoptosis,DIABLO,True,True,OX6_fixed
GSE17538,apoptosis,EIF2AK3,True,True,OX6_fixed
GSE17538,apoptosis,EIF2S1,True,True,OX6_fixed
GSE17538,apoptosis,ENDOG,True,True,OX6_fixed
GSE17538,apoptosis,ERN1,True,True,OX6_fixed
GSE17538,apoptosis,FADD,True,True,OX6_fixed
GSE17538,apoptosis,FAS,True,True,OX6_fixed
GSE17538,apoptosis,FASLG,True,True,OX6_fixed
GSE17538,apoptosis,FOS,True,True,OX6_fixed
GSE17538,apoptosis,GADD45A,True,True,OX6_fixed
GSE17538,apoptosis,GADD45B,True,True,OX6_fixed
GSE17538,apoptosis,GADD45G,True,True,OX6_fixed
GSE17538,apoptosis,GZMB,True,True,OX6_fixed
GSE17538,apoptosis,HRAS,True,True,OX6_fixed
GSE17538,apoptosis,HRK,True,True,OX6_fixed
GSE17538,apoptosis,HTRA2,True,True,OX6_fixed
GSE17538,apoptosis,IKBKB,True,True,OX6_fixed
GSE17538,apoptosis,IKBKG,True,True,OX6_fixed
GSE17538,apoptosis,IL3,True,True,OX6_fixed
GSE17538,apoptosis,IL3RA,True,True,OX6_fixed
GSE17538,apoptosis,ITPR1,True,True,OX6_fixed
GSE17538,apoptosis,ITPR2,True,True,OX6_fixed
GSE17538,apoptosis,ITPR3,True,True,OX6_fixed
GSE17538,apoptosis,JUN,True,True,OX6_fixed
GSE17538,apoptosis,KRAS,True,True,OX6_fixed
GSE17538,apoptosis,LMNA,True,True,OX6_fixed
GSE17538,apoptosis,LMNB1,True,True,OX6_fixed
GSE17538,apoptosis,LMNB2,True,True,OX6_fixed
GSE17538,apoptosis,MAP2K1,True,True,OX6_fixed
GSE17538,apoptosis,MAP2K2,True,True,OX6_fixed
GSE17538,apoptosis,MAP3K14,True,True,OX6_fixed
GSE17538,apoptosis,MAP3K5,True,True,OX6_fixed
GSE17538,apoptosis,MAPK1,True,True,OX6_fixed
GSE17538,apoptosis,MAPK10,True,True,OX6_fixed
GSE17538,apoptosis,MAPK3,True,True,OX6_fixed
GSE17538,apoptosis,MAPK8,True,True,OX6_fixed
GSE17538,apoptosis,MAPK9,True,True,OX6_fixed
GSE17538,apoptosis,MCL1,True,True,OX6_fixed
GSE17538,apoptosis,NFKB1,True,True,OX6_fixed
GSE17538,apoptosis,NFKBIA,True,True,OX6_fixed
GSE17538,apoptosis,NGF,True,True,OX6_fixed
GSE17538,apoptosis,NOL3,True,True,OX6_fixed
GSE17538,apoptosis,NRAS,True,True,OX6_fixed
GSE17538,apoptosis,NTRK1,True,True,OX6_fixed
GSE17538,apoptosis,P3R3URF-PIK3R3,False,False,OX6_fixed
GSE17538,apoptosis,PARP1,True,True,OX6_fixed
GSE17538,apoptosis,PARP2,True,True,OX6_fixed
GSE17538,apoptosis,PARP3,True,True,OX6_fixed
GSE17538,apoptosis,PARP4,True,True,OX6_fixed
GSE17538,apoptosis,PDPK1,True,True,OX6_fixed
GSE17538,apoptosis,PIDD1,True,True,OX6_fixed
GSE17538,apoptosis,PIK3CA,True,True,OX6_fixed
GSE17538,apoptosis,PIK3CB,True,True,OX6_fixed
GSE17538,apoptosis,PIK3CD,True,True,OX6_fixed
GSE17538,apoptosis,PIK3R1,True,True,OX6_fixed
GSE17538,apoptosis,PIK3R2,True,True,OX6_fixed
GSE17538,apoptosis,PIK3R3,True,True,OX6_fixed
GSE17538,apoptosis,PMAIP1,True,True,OX6_fixed
GSE17538,apoptosis,PRF1,True,True,OX6_fixed
GSE17538,apoptosis,PTPN13,True,True,OX6_fixed
GSE17538,apoptosis,RAF1,True,True,OX6_fixed
GSE17538,apoptosis,RELA,True,True,OX6_fixed
GSE17538,apoptosis,RIPK1,True,True,OX6_fixed
GSE17538,apoptosis,SEPTIN4,False,False,OX6_fixed
GSE17538,apoptosis,SPTAN1,True,True,OX6_fixed
GSE17538,apoptosis,TNF,True,True,OX6_fixed
GSE17538,apoptosis,TNFRSF10A,True,True,OX6_fixed
GSE17538,apoptosis,TNFRSF10B,True,True,OX6_fixed
GSE17538,apoptosis,TNFRSF1A,True,True,OX6_fixed
GSE17538,apoptosis,TNFSF10,True,True,OX6_fixed
GSE17538,apoptosis,TP53,True,True,OX6_fixed
GSE17538,apoptosis,TP53AIP1,True,True,OX6_fixed
GSE17538,apoptosis,TRADD,True,True,OX6_fixed
GSE17538,apoptosis,TRAF1,True,True,OX6_fixed
GSE17538,apoptosis,TRAF2,True,True,OX6_fixed
GSE17538,apoptosis,TUBA1A,True,True,OX6_fixed
GSE17538,apoptosis,TUBA1B,True,True,OX6_fixed
GSE17538,apoptosis,TUBA1C,True,True,OX6_fixed
GSE17538,apoptosis,TUBA3C,True,True,OX6_fixed
GSE17538,apoptosis,TUBA3D,True,True,OX6_fixed
GSE17538,apoptosis,TUBA3E,False,False,OX6_fixed
GSE17538,apoptosis,TUBA4A,True,True,OX6_fixed
GSE17538,apoptosis,TUBA4B,True,True,OX6_fixed
GSE17538,apoptosis,TUBA8,True,True,OX6_fixed
GSE17538,apoptosis,TUBAL3,True,True,OX6_fixed
GSE17538,apoptosis,XIAP,True,True,OX6_fixed
GSE17538,necroptosis,AIFM1,True,False,OX6_fixed
GSE17538,necroptosis,ALOX15,True,True,OX6_fixed
GSE17538,necroptosis,BAX,True,True,OX6_fixed
GSE17538,necroptosis,BCL2,True,True,OX6_fixed
GSE17538,necroptosis,BID,True,True,OX6_fixed
GSE17538,necroptosis,BIRC2,True,True,OX6_fixed
GSE17538,necroptosis,BIRC3,True,True,OX6_fixed
GSE17538,necroptosis,CAMK2A,True,True,OX6_fixed
GSE17538,necroptosis,CAMK2B,True,True,OX6_fixed
GSE17538,necroptosis,CAMK2D,True,True,OX6_fixed
GSE17538,necroptosis,CAMK2G,True,True,OX6_fixed
GSE17538,necroptosis,CAPN1,True,True,OX6_fixed
GSE17538,necroptosis,CAPN2,True,True,OX6_fixed
GSE17538,necroptosis,CASP1,True,True,OX6_fixed
GSE17538,necroptosis,CASP8,True,True,OX6_fixed
GSE17538,necroptosis,CFLAR,True,True,OX6_fixed
GSE17538,necroptosis,CHMP1A,True,True,OX6_fixed
GSE17538,necroptosis,CHMP1B,True,True,OX6_fixed
GSE17538,necroptosis,CHMP2A,True,True,OX6_fixed
GSE17538,necroptosis,CHMP2B,True,True,OX6_fixed
GSE17538,necroptosis,CHMP3,True,True,OX6_fixed
GSE17538,necroptosis,CHMP4A,True,True,OX6_fixed
GSE17538,necroptosis,CHMP4B,True,True,OX6_fixed
GSE17538,necroptosis,CHMP4C,True,True,OX6_fixed
GSE17538,necroptosis,CHMP5,True,True,OX6_fixed
GSE17538,necroptosis,CHMP6,True,True,OX6_fixed
GSE17538,necroptosis,CHMP7,True,True,OX6_fixed
GSE17538,necroptosis,CYBB,True,True,OX6_fixed
GSE17538,necroptosis,CYLD,True,True,OX6_fixed
GSE17538,necroptosis,DNM1L,True,True,OX6_fixed
GSE17538,necroptosis,EIF2AK2,True,True,OX6_fixed
GSE17538,necroptosis,FADD,True,True,OX6_fixed
GSE17538,necroptosis,FAS,True,True,OX6_fixed
GSE17538,necroptosis,FASLG,True,True,OX6_fixed
GSE17538,necroptosis,FTH1,True,True,OX6_fixed
GSE17538,necroptosis,FTL,True,True,OX6_fixed
GSE17538,necroptosis,GLUD1,True,True,OX6_fixed
GSE17538,necroptosis,GLUD2,True,True,OX6_fixed
GSE17538,necroptosis,GLUL,True,True,OX6_fixed
GSE17538,necroptosis,H2AB1,False,False,OX6_fixed
GSE17538,necroptosis,H2AB2,False,False,OX6_fixed
GSE17538,necroptosis,H2AB3,False,False,OX6_fixed
GSE17538,necroptosis,H2AC1,False,False,OX6_fixed
GSE17538,necroptosis,H2AC11,False,False,OX6_fixed
GSE17538,necroptosis,H2AC12,False,False,OX6_fixed
GSE17538,necroptosis,H2AC13,False,False,OX6_fixed
GSE17538,necroptosis,H2AC14,False,False,OX6_fixed
GSE17538,necroptosis,H2AC15,False,False,OX6_fixed
GSE17538,necroptosis,H2AC16,False,False,OX6_fixed
GSE17538,necroptosis,H2AC17,False,False,OX6_fixed
GSE17538,necroptosis,H2AC18,False,False,OX6_fixed
GSE17538,necroptosis,H2AC19,False,False,OX6_fixed
GSE17538,necroptosis,H2AC20,False,False,OX6_fixed
GSE17538,necroptosis,H2AC21,False,False,OX6_fixed
GSE17538,necroptosis,H2AC25,False,False,OX6_fixed
GSE17538,necroptosis,H2AC4,False,False,OX6_fixed
GSE17538,necroptosis,H2AC6,False,False,OX6_fixed
GSE17538,necroptosis,H2AC7,False,False,OX6_fixed
GSE17538,necroptosis,H2AC8,False,False,OX6_fixed
GSE17538,necroptosis,H2AJ,False,False,OX6_fixed
GSE17538,necroptosis,H2AL3,False,False,OX6_fixed
GSE17538,necroptosis,H2AX,False,False,OX6_fixed
GSE17538,necroptosis,H2AZ1,False,False,OX6_fixed
GSE17538,necroptosis,H2AZ2,False,False,OX6_fixed
GSE17538,necroptosis,HMGB1,True,True,OX6_fixed
GSE17538,necroptosis,HSP90AA1,True,True,OX6_fixed
GSE17538,necroptosis,HSP90AB1,True,True,OX6_fixed
GSE17538,necroptosis,IFNA1,True,True,OX6_fixed
GSE17538,necroptosis,IFNA10,True,True,OX6_fixed
GSE17538,necroptosis,IFNA13,True,True,OX6_fixed
GSE17538,necroptosis,IFNA14,True,True,OX6_fixed
GSE17538,necroptosis,IFNA16,True,True,OX6_fixed
GSE17538,necroptosis,IFNA17,True,True,OX6_fixed
GSE17538,necroptosis,IFNA2,True,True,OX6_fixed
GSE17538,necroptosis,IFNA21,True,True,OX6_fixed
GSE17538,necroptosis,IFNA4,True,True,OX6_fixed
GSE17538,necroptosis,IFNA5,True,True,OX6_fixed
GSE17538,necroptosis,IFNA6,True,True,OX6_fixed
GSE17538,necroptosis,IFNA7,True,True,OX6_fixed
GSE17538,necroptosis,IFNA8,True,True,OX6_fixed
GSE17538,necroptosis,IFNAR1,True,True,OX6_fixed
GSE17538,necroptosis,IFNAR2,True,True,OX6_fixed
GSE17538,necroptosis,IFNB1,True,True,OX6_fixed
GSE17538,necroptosis,IFNG,True,True,OX6_fixed
GSE17538,necroptosis,IFNGR1,True,True,OX6_fixed
GSE17538,necroptosis,IFNGR2,True,True,OX6_fixed
GSE17538,necroptosis,IL1A,True,True,OX6_fixed
