file,sheet,row,values
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1,Oxeiptosis-related genes | lncRNA | Correlation | P-value | Regulation
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,186,KEAP1 | AC107294.2 | 0.362910593636275 | 1.09206888484091e-18 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,187,KEAP1 | AL512625.3 | 0.274531663264328 | 4.90358174199084e-11 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,188,KEAP1 | DNAH10OS | 0.257338532022944 | 7.88753746220911e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,191,KEAP1 | AC120114.1 | 0.253900164223801 | 1.34254485823673e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,196,KEAP1 | AC018638.7 | -0.208335825143534 | 7.53851734106624e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,200,KEAP1 | LINC02761 | 0.274751806552358 | 4.72610838225004e-11 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,203,KEAP1 | FIGNL2-DT | 0.229180743438597 | 4.90120175250743e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,208,KEAP1 | BOLA3-AS1 | 0.223049552461909 | 1.12622097122084e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,211,KEAP1 | AC008764.6 | 0.264110986787816 | 2.70403833552797e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,214,KEAP1 | AC104964.3 | -0.203354788733914 | 1.39226169646335e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,216,KEAP1 | AC007786.1 | 0.228161686622404 | 5.63726709705951e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,219,KEAP1 | LINC01506 | 0.200938407610491 | 1.8647355315164e-06 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,226,KEAP1 | AC012181.1 | -0.264407823996016 | 2.57828487452631e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,231,KEAP1 | AC002310.1 | 0.208648481477713 | 7.25008375757893e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,234,KEAP1 | AC007773.1 | 0.203660187086207 | 1.34144722581741e-06 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,244,KEAP1 | SH3BP5-AS1 | -0.226877102232657 | 6.71835667553477e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,247,KEAP1 | AC099661.1 | 0.253232501538978 | 1.48726937565866e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,251,KEAP1 | MIR1915HG | 0.220381100548043 | 1.60578273729626e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,253,KEAP1 | MEIS1-AS3 | 0.223851531549465 | 1.01144886498364e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,257,KEAP1 | AC108488.3 | 0.207282461693845 | 8.59364040418838e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,260,KEAP1 | LNCTAM34A | -0.22952264304967 | 4.67575186439104e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,261,KEAP1 | ILF3-DT | 0.489081893710056 | 1.1733283138069e-34 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,263,KEAP1 | RAD51-AS1 | -0.201016789392244 | 1.8472474756547e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,268,KEAP1 | AL928654.1 | 0.268500974903729 | 1.32899088396539e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,273,KEAP1 | AC022306.2 | -0.263382990233291 | 3.03827471013704e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,274,KEAP1 | AC092117.1 | 0.265154930535455 | 2.28645775629274e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,275,KEAP1 | LY6E-DT | 0.316274020127483 | 2.46013058623983e-14 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,277,KEAP1 | AC005393.1 | 0.226916917434752 | 6.68202678465617e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,281,KEAP1 | AC135048.3 | 0.21418132639102 | 3.59926683623946e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,284,KEAP1 | AC007342.5 | -0.221718434299948 | 1.3449832344685e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,286,KEAP1 | GARS1-DT | -0.214874562724824 | 3.29254784474324e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,287,KEAP1 | AC011330.2 | -0.202109648457883 | 1.61920204128865e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,293,KEAP1 | ARHGAP27P1-BPTFP1-KPNA2P3 | -0.209715076535795 | 6.34378915667007e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,297,KEAP1 | AC092794.1 | -0.211718070426192 | 4.92744556171453e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,301,KEAP1 | AL117332.1 | 0.242320654338751 | 7.60503803796244e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,304,KEAP1 | EXTL3-AS1 | -0.260260853442016 | 4.98827883973578e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,305,KEAP1 | NOP14-AS1 | 0.243463775810087 | 6.43327286328329e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,309,KEAP1 | AC135803.1 | -0.208485273023925 | 7.3992987198764e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,311,KEAP1 | AC021078.1 | -0.21205332493757 | 4.72227950024495e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,316,KEAP1 | AC022211.2 | 0.3165617319215 | 2.32446982663286e-14 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,318,KEAP1 | SNRK-AS1 | -0.212727723914373 | 4.33417302483605e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,323,KEAP1 | LINC01184 | -0.228478007308478 | 5.39805062742129e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,326,KEAP1 | AC036214.2 | -0.253430878538741 | 1.44275522456846e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,330,KEAP1 | AC022098.4 | 0.228592550997959 | 5.31387111612613e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,336,KEAP1 | AP001160.4 | -0.22951092731751 | 4.68330860438148e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,337,KEAP1 | AL596442.2 | 0.236671829609859 | 1.71728337221184e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,340,KEAP1 | AC004982.1 | -0.247937612331218 | 3.31506386039169e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,343,KEAP1 | AL031775.1 | -0.263438036872871 | 3.0116554699343e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,348,KEAP1 | AL359220.1 | -0.205725366574853 | 1.04168516842801e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,354,KEAP1 | AC093382.1 | -0.204510158005207 | 1.20921594563797e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,361,KEAP1 | AL391834.2 | -0.255115152249097 | 1.11350890452618e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,363,KEAP1 | AC008736.1 | 0.201861174597637 | 1.66854957438237e-06 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,365,KEAP1 | AC078883.1 | -0.248469396893216 | 3.06118910750091e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,366,KEAP1 | AC121493.1 | -0.261199336526416 | 4.30054373215606e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,372,KEAP1 | TAPT1-AS1 | -0.222081243935065 | 1.28159838680616e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,374,KEAP1 | PSPC1-AS2 | -0.201075004720852 | 1.8343606559835e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,378,KEAP1 | SNHG21 | 0.329234037998479 | 1.79740215290486e-15 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,379,KEAP1 | AL034550.3 | 0.215990314344966 | 2.85104254317117e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,380,KEAP1 | LINC02575 | 0.209817534210058 | 6.26270374908527e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,386,KEAP1 | AC132938.3 | 0.209226884960813 | 6.74420589973606e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,390,KEAP1 | AC087392.3 | -0.20799364386526 | 7.86681794459428e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,394,KEAP1 | CEBPA-DT | 0.228266835710151 | 5.5566336521115e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,395,KEAP1 | AC245060.2 | 0.312450714857698 | 5.19747796625334e-14 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,396,KEAP1 | SNHG32 | 0.256778535986265 | 8.60583001609553e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,397,KEAP1 | AP000254.2 | -0.226987162588864 | 6.6183929970193e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,398,KEAP1 | Z69706.1 | 0.248751274728956 | 2.93438229371714e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,400,KEAP1 | AC012442.2 | 0.230925963092779 | 3.85100545546516e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,404,KEAP1 | AC234917.3 | 0.326987996579184 | 2.85436496103333e-15 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,415,KEAP1 | AL353807.5 | 0.213408512527022 | 3.97360527079469e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,416,KEAP1 | AC006252.1 | 0.251081393341295 | 2.06429184018278e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,418,KEAP1 | AC022306.3 | -0.245309713357101 | 4.90127509591073e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,424,KEAP1 | LINC01918 | 0.204578611660862 | 1.19912877224259e-06 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,425,KEAP1 | AP4B1-AS1 | -0.226561420023956 | 7.0132376263189e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,427,KEAP1 | AL133367.1 | 0.218128940321376 | 2.15882411467852e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,429,KEAP1 | AL590369.1 | 0.239147729545528 | 1.20473436762493e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,433,KEAP1 | SNHG11 | 0.275389613108438 | 4.24657248401246e-11 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,435,KEAP1 | CERNA1 | -0.232430383457387 | 3.12337253825871e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,442,KEAP1 | AC060766.7 | -0.222018944818379 | 1.29227349499686e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,444,KEAP1 | AP000662.1 | 0.296952383798554 | 9.66380307837732e-13 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,447,KEAP1 | THAP9-AS1 | -0.210172581552327 | 5.98935485607434e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,448,KEAP1 | DNM1P35 | 0.232445268715008 | 3.11688500217464e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,454,KEAP1 | BAIAP2-DT | 0.246200649035311 | 4.29491262404336e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,455,KEAP1 | LINC00618 | 0.289321392284562 | 3.82561480144096e-12 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,456,KEAP1 | VIM-AS1 | -0.227717019003231 | 5.99093904622722e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,458,KEAP1 | AC090907.2 | 0.227998672829359 | 5.76451389580629e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,459,KEAP1 | AC018645.3 | -0.245914799531607 | 4.48105744833743e-09 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,465,KEAP1 | TNFRSF10A-AS1 | -0.216450539541944 | 2.68605359185952e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,466,KEAP1 | AC104472.4 | 0.249463803421037 | 2.63616151388602e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,467,KEAP1 | LINC00638 | 0.290944328474812 | 2.86490628912634e-12 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,473,KEAP1 | AP000759.1 | 0.228768746090444 | 5.18685500360619e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,486,KEAP1 | AP000873.2 | 0.244471789777878 | 5.54685943544569e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,488,KEAP1 | AC093627.4 | 0.213006598191842 | 4.1828201793448e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,489,KEAP1 | AC092295.2 | 0.337866546020696 | 2.93117582422684e-16 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,491,KEAP1 | OSER1-DT | 0.204588903890426 | 1.1976191324749e-06 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,492,KEAP1 | AL035458.2 | 0.243896464586187 | 6.03712040023922e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,494,KEAP1 | AC002553.2 | -0.226769131345388 | 6.81783907791454e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,497,KEAP1 | MMP25-AS1 | 0.262871115285912 | 3.2970314826026e-10 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,502,KEAP1 | AL358472.4 | 0.208061678923501 | 7.80046776221958e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,505,KEAP1 | AC020907.1 | 0.276770169497887 | 3.36549616049951e-11 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,507,KEAP1 | AC107294.3 | 0.304905165498344 | 2.20404951502932e-13 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,508,KEAP1 | AL121839.2 | -0.209157713048147 | 6.80286914445459e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,513,KEAP1 | AL049840.5 | -0.216932447383961 | 2.5231609513707e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,517,KEAP1 | LINC02298 | 0.210018544212368 | 6.10650853781514e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,519,KEAP1 | AC112722.1 | -0.202494997748781 | 1.54542764098922e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,520,KEAP1 | MRPL20-AS1 | 0.309781841788311 | 8.70517773229925e-14 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,524,KEAP1 | AC245060.5 | -0.200236880008865 | 2.02848106846345e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,528,KEAP1 | AC018845.3 | -0.201817036006602 | 1.67746506998329e-06 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,529,KEAP1 | AL662791.1 | 0.237942143868359 | 1.43240951021044e-08 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,535,KEAP1 | AC019131.2 | -0.210160872881397 | 5.99818351326134e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,541,KEAP1 | RNASEH1-AS1 | 0.277266095716687 | 3.0948031217663e-11 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,545,KEAP1 | AP001330.4 | -0.219348832539015 | 1.8397892332711e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,547,KEAP1 | CCDC183-AS1 | 0.211223297738657 | 5.245967019304e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,549,KEAP1 | AC012306.2 | 0.241730082317961 | 8.28898195364108e-09 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,557,KEAP1 | AL118511.1 | 0.210931255263188 | 5.44317249634318e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,559,KEAP1 | AC100803.3 | 0.210809828633888 | 5.52724853826848e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,562,KEAP1 | AC107057.1 | 0.371086873499872 | 1.57570510936775e-19 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,563,KEAP1 | CTBP1-DT | 0.287129007421019 | 5.63747213992077e-12 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,564,KEAP1 | AL158206.1 | -0.218882029219248 | 1.95609910508334e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,565,KEAP1 | ZBED5-AS1 | -0.207910488169529 | 7.94865073949002e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,574,KEAP1 | AC025171.4 | -0.212258468013983 | 4.60081714548493e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,578,KEAP1 | AL390728.6 | -0.251777849762583 | 1.85702203380261e-09 | negative |  |  |  |  | 
